,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
521,306.0,275.0,7000.0,Animation|Comedy|Family|Sci-Fi,286877,11905.0,284.0,76000000.0,2000.0,7.5,56000.0
522,185.0,776.0,10000.0,Action|Adventure|Sci-Fi,430055,16785.0,856.0,75000000.0,2000.0,6.9,16000.0
530,147.0,88.0,11000.0,Comedy|Romance,266103,12952.0,456.0,75000000.0,427.0,6.8,11000.0
532,167.0,212.0,613.0,Horror|Mystery|Thriller,28635,1970.0,308.0,50000000.0,422.0,5.1,893.0
533,70.0,16.0,2000.0,Action|Adventure|Comedy|Family|Sci-Fi,36491,5320.0,231.0,75000000.0,710.0,4.1,509.0
534,384.0,255.0,11000.0,Crime|Mystery|Thriller,447979,13312.0,629.0,75000000.0,988.0,7.3,105000.0
535,179.0,221.0,12000.0,Comedy,181443,28497.0,311.0,80000000.0,11000.0,6.0,12000.0
536,151.0,14000.0,15000.0,Comedy|Drama,303864,16199.0,596.0,60000000.0,466.0,7.3,16000.0
538,107.0,87.0,3000.0,Comedy|Family,16271,5174.0,57.0,35000000.0,576.0,5.4,1000.0
554,284.0,763.0,15000.0,Action|Drama|Fantasy|Romance,138190,16691.0,405.0,75000000.0,1000.0,6.1,30000.0
557,132.0,41.0,11000.0,Action|Comedy|Crime|Thriller,31293,14028.0,254.0,75000000.0,982.0,5.3,648.0
560,74.0,253.0,3000.0,Animation|Comedy|Fantasy,14280,5580.0,171.0,75000000.0,889.0,4.7,683.0
561,114.0,212.0,2000.0,Action|Adventure|Drama|Thriller,45815,4397.0,222.0,45000000.0,845.0,6.1,1000.0
563,308.0,22.0,7000.0,Action|Animation|Comedy|Family|Sci-Fi,142403,13616.0,275.0,74000000.0,4000.0,6.4,70000.0
567,141.0,6.0,22000.0,Action|Animation|Comedy|Family,27130,24350.0,126.0,73000000.0,1000.0,6.3,14000.0
572,91.0,41.0,1000.0,Comedy|Family|Fantasy,33884,3287.0,79.0,72000000.0,692.0,4.6,266.0
577,109.0,212.0,13000.0,Action|Drama|Sport,34435,14780.0,346.0,72000000.0,658.0,4.5,886.0
578,88.0,218.0,21.0,Adventure|Drama|Family,11798,55.0,124.0,59660000.0,17.0,7.1,2000.0
580,73.0,84.0,1000.0,Comedy|Family|Fantasy,74343,4166.0,98.0,71500000.0,1000.0,5.3,694.0
585,191.0,357.0,14000.0,Action|Adventure|Thriller,142569,14790.0,737.0,70000000.0,223.0,5.8,10000.0
586,147.0,5.0,870.0,Adventure|Animation|Comedy|Family|Fantasy,34359,5217.0,133.0,74000000.0,861.0,6.0,16000.0
587,79.0,2000.0,960.0,Crime|Thriller,98989,3667.0,158.0,80000000.0,848.0,6.6,1000.0
588,486.0,16000.0,13000.0,Adventure|Drama|War,885175,36741.0,1527.0,75000000.0,11000.0,8.3,42000.0
589,75.0,14000.0,49000.0,Adventure|Comedy|Family|Fantasy,182802,64259.0,363.0,70000000.0,8000.0,6.7,13000.0
590,245.0,420.0,12000.0,Action|Adventure,115687,16235.0,269.0,100000000.0,3000.0,6.0,21000.0
597,107.0,84.0,1000.0,Animation|Comedy|Family|Fantasy|Music,31649,5227.0,98.0,75000000.0,1000.0,4.5,2000.0
598,141.0,130.0,4000.0,Action|Drama|History|War,103241,6181.0,742.0,75000000.0,973.0,7.1,5000.0
599,358.0,845.0,18000.0,Action|Thriller,203154,31782.0,698.0,70000000.0,11000.0,6.5,45000.0
600,160.0,906.0,1000.0,Action|Adventure|Sci-Fi|Thriller,56741,6207.0,515.0,58000000.0,906.0,6.4,1000.0
601,355.0,473.0,833.0,Action|Sci-Fi,154955,4001.0,800.0,70000000.0,697.0,5.8,25000.0
602,235.0,13000.0,12000.0,Adventure|Drama|Fantasy,350698,16138.0,816.0,70000000.0,1000.0,8.0,26000.0
604,388.0,14000.0,25000.0,Drama|War,116159,46726.0,488.0,66000000.0,19000.0,7.2,28000.0
608,261.0,28.0,3000.0,Action|Drama|Fantasy|Horror|War,138582,5178.0,423.0,70000000.0,692.0,6.3,37000.0
610,228.0,905.0,15000.0,Adventure|Family|Fantasy|Romance,212085,16034.0,492.0,70000000.0,588.0,7.7,15000.0
613,128.0,541.0,12000.0,Action|Adventure|Comedy|Thriller,39659,12993.0,189.0,70000000.0,405.0,5.6,792.0
615,105.0,84.0,989.0,Action|Adventure|Comedy|Thriller,41663,1576.0,141.0,70000000.0,229.0,5.4,531.0
616,242.0,24.0,5000.0,Action|Fantasy|Horror,117096,5861.0,271.0,70000000.0,327.0,6.4,24000.0
617,360.0,163.0,394.0,Comedy|Drama|Musical|Romance,61995,712.0,356.0,75000000.0,217.0,5.9,33000.0
618,112.0,40.0,13000.0,Drama|War,43651,15916.0,196.0,60000000.0,787.0,6.3,997.0
619,189.0,5.0,26000.0,Action|Crime|Thriller,105556,49608.0,157.0,35000000.0,22000.0,6.5,17000.0
620,151.0,323.0,1000.0,Action|Sci-Fi|Sport,22264,2763.0,289.0,70000000.0,841.0,3.0,584.0
621,92.0,8.0,349.0,Action|Crime|Sci-Fi|Thriller,16761,1846.0,277.0,70000000.0,324.0,3.6,391.0
622,79.0,13.0,11000.0,Action|Crime|Drama|Thriller,26893,13628.0,126.0,70000000.0,893.0,5.8,815.0
623,81.0,101.0,2000.0,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,25572,3734.0,123.0,70000000.0,509.0,6.2,2000.0
624,51.0,6.0,2000.0,Adventure|Animation|Family|Fantasy|Musical,5116,6946.0,54.0,70000000.0,1000.0,5.6,5000.0
627,159.0,105.0,844.0,Crime|Mystery|Thriller,31124,1899.0,313.0,70000000.0,729.0,4.2,764.0
628,286.0,101.0,13000.0,Action|Crime|Mystery|Sci-Fi|Thriller,177653,15708.0,279.0,50000000.0,1000.0,6.7,34000.0
629,156.0,212.0,576.0,Action|Adventure|Fantasy,44891,1520.0,202.0,70000000.0,358.0,4.2,12000.0
631,293.0,171.0,21000.0,Adventure|Drama|Fantasy|Romance,184637,52547.0,498.0,68000000.0,17000.0,4.9,29000.0
633,304.0,275.0,7000.0,Animation|Comedy|Family,385943,11608.0,296.0,69000000.0,2000.0,7.7,31000.0
634,40.0,29.0,584.0,Action|Comedy|Crime|Drama|Thriller,32224,1132.0,62.0,68000000.0,220.0,5.6,617.0
635,280.0,3000.0,14000.0,Comedy,117739,30010.0,229.0,68000000.0,11000.0,6.4,30000.0
636,180.0,448.0,614.0,Adventure|Drama|History|Romance,52496,1829.0,172.0,70000000.0,451.0,7.2,29000.0
638,237.0,101.0,966.0,Comedy|Romance,103230,3393.0,143.0,36000000.0,919.0,5.9,10000.0
643,393.0,335.0,3000.0,Action|Fantasy|Horror,128629,8281.0,348.0,69000000.0,3000.0,5.9,98000.0
648,219.0,14000.0,15000.0,Action|Drama|War,881236,44998.0,2277.0,70000000.0,14000.0,8.6,22000.0
649,327.0,76.0,3000.0,Action|Crime|Drama|Thriller,136954,7081.0,346.0,66000000.0,3000.0,6.5,32000.0
651,193.0,77.0,1000.0,Adventure|Animation|Comedy|Family,328159,5437.0,467.0,59000000.0,939.0,7.6,3000.0
652,175.0,759.0,11000.0,Drama|Horror|Sci-Fi|Thriller,75573,12194.0,662.0,68000000.0,599.0,5.5,4000.0
653,538.0,14000.0,23000.0,Biography|Drama|History|War,197412,25517.0,720.0,65000000.0,826.0,7.4,71000.0
655,159.0,2000.0,15000.0,Adventure|Drama|History,208817,17171.0,296.0,62000000.0,968.0,7.6,5000.0
657,80.0,54.0,901.0,Comedy|Family|Fantasy,34561,5265.0,116.0,60000000.0,857.0,5.5,1000.0
662,307.0,480.0,21000.0,Comedy|Drama,272789,23018.0,285.0,65000000.0,561.0,6.6,25000.0
663,322.0,11000.0,769.0,Biography|Drama|Sport|War,103589,2938.0,351.0,65000000.0,698.0,7.2,35000.0
670,313.0,119.0,600.0,Comedy|Romance,213863,1375.0,310.0,65000000.0,346.0,6.4,59000.0
672,176.0,87.0,2000.0,Comedy|Drama|Family|Musical,24735,4796.0,213.0,65000000.0,1000.0,5.2,16000.0
673,279.0,43.0,10000.0,Comedy|Crime|Drama|Romance,149337,11943.0,221.0,50100000.0,806.0,6.6,23000.0
674,241.0,368.0,27000.0,Action|Comedy|Romance,147641,29808.0,238.0,65000000.0,1000.0,6.3,18000.0
678,239.0,545.0,14000.0,Action|Horror|Sci-Fi|Thriller,104831,17913.0,423.0,65000000.0,1000.0,5.4,32000.0
680,94.0,212.0,394.0,Action|Crime|Drama|Mystery|Thriller,60508,1531.0,285.0,65000000.0,380.0,6.7,4000.0
681,134.0,138.0,324.0,Action|Drama|Thriller,49300,1013.0,265.0,65000000.0,192.0,6.2,892.0
683,315.0,21000.0,11000.0,Drama,1347461,13209.0,2968.0,63000000.0,783.0,8.8,48000.0
688,308.0,72.0,623.0,Action|Fantasy|Sci-Fi|Thriller,65709,3165.0,194.0,65000000.0,593.0,5.1,15000.0
691,339.0,436.0,23000.0,Action|Crime|Thriller,111102,49433.0,239.0,65000000.0,13000.0,6.5,32000.0
692,96.0,521.0,11000.0,Drama|Mystery|Romance,17025,16710.0,290.0,64000000.0,1000.0,5.1,295.0
693,361.0,175.0,963.0,Adventure|Biography|Drama|History|Sport|Thriller,134625,2131.0,265.0,55000000.0,580.0,7.1,40000.0
694,226.0,670.0,177.0,Crime|Drama|Fantasy,190490,253.0,482.0,50000000.0,27.0,7.5,26000.0
697,308.0,14000.0,967.0,Adventure|Sci-Fi|Thriller,613473,2129.0,895.0,63000000.0,610.0,8.1,19000.0
706,596.0,16000.0,46000.0,Crime|Drama|Mystery|Thriller|Western,272839,49912.0,1018.0,44000000.0,1000.0,7.9,114000.0
711,180.0,64.0,2000.0,Comedy|Drama|Family,116681,4811.0,320.0,60000000.0,899.0,7.1,11000.0
714,161.0,10.0,925.0,Adventure|Animation|Comedy|Family|Sci-Fi,63912,2252.0,251.0,150000000.0,729.0,5.8,912.0
715,568.0,21000.0,835.0,Crime|Drama|Mystery|Thriller,569841,4348.0,1127.0,61000000.0,812.0,8.1,146000.0
718,113.0,165.0,577.0,Drama|Mystery|Thriller,42705,2321.0,274.0,95000000.0,501.0,6.3,885.0
719,213.0,608.0,2000.0,Comedy|Drama|Sci-Fi,667983,3698.0,877.0,60000000.0,617.0,8.1,18000.0
721,81.0,41.0,1000.0,Comedy|Family,49486,4050.0,116.0,60000000.0,955.0,5.5,886.0
722,265.0,175.0,18000.0,Action|Comedy|Crime|Drama|Thriller,156898,20148.0,172.0,61000000.0,497.0,6.7,22000.0
729,77.0,163.0,12000.0,Adventure|Comedy|Family,42737,20348.0,128.0,60000000.0,3000.0,5.4,781.0
730,249.0,47.0,988.0,Action|Sci-Fi|Thriller,138246,2517.0,360.0,61000000.0,960.0,6.4,24000.0
731,213.0,708.0,11000.0,Drama|Romance,63493,20440.0,302.0,60000000.0,8000.0,5.7,26000.0
733,315.0,124.0,13000.0,Action|Comedy|Crime|Thriller,238916,24928.0,328.0,58000000.0,11000.0,7.1,32000.0
739,387.0,188.0,10000.0,Action|Crime|Mystery|Thriller,226570,16385.0,448.0,60000000.0,3000.0,7.0,38000.0
743,73.0,18.0,658.0,Action|Adventure|Comedy|Crime,23476,1233.0,181.0,60000000.0,257.0,4.4,858.0
744,310.0,253.0,309.0,Animation|Family|Fantasy,143121,647.0,279.0,60000000.0,229.0,7.7,10000.0
746,171.0,12000.0,18000.0,Action|Crime|Drama|Thriller,266310,20454.0,690.0,70000000.0,992.0,7.7,14000.0
747,76.0,48.0,21000.0,Comedy|Family|Fantasy,14888,24664.0,83.0,50000000.0,936.0,4.4,747.0
751,110.0,234.0,3000.0,Drama,23302,4713.0,181.0,60000000.0,552.0,6.5,1000.0
752,328.0,28.0,10000.0,Adventure|Animation|Comedy|Family|Fantasy,72287,13597.0,176.0,60000000.0,884.0,7.0,12000.0
755,34.0,50.0,1000.0,Drama|Romance,11370,3653.0,54.0,60000000.0,944.0,6.1,829.0
758,81.0,11.0,966.0,Action|Comedy|Sci-Fi,61966,2018.0,207.0,60000000.0,680.0,5.3,797.0
759,47.0,14.0,789.0,Action|Thriller,35918,2318.0,126.0,60000000.0,520.0,5.4,1000.0
761,315.0,737.0,34000.0,Biography|Comedy|Drama,75329,75793.0,256.0,60000000.0,22000.0,6.6,24000.0
762,225.0,24.0,18000.0,Action|Crime|Drama|Thriller,69484,20276.0,323.0,60000000.0,992.0,5.9,28000.0
765,219.0,7.0,874.0,Adventure|Animation|Comedy|Family|Fantasy,40883,3151.0,122.0,60000000.0,668.0,6.8,11000.0
767,435.0,97.0,11000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,246698,22128.0,471.0,60000000.0,8000.0,7.8,64000.0
768,111.0,11.0,1000.0,Action|Comedy|Crime,51252,4305.0,156.0,45000000.0,759.0,5.0,621.0
770,415.0,181.0,33000.0,Action|Crime|Drama|Thriller,173530,34738.0,264.0,60000000.0,301.0,6.7,40000.0
772,306.0,16000.0,13000.0,Biography|Drama|History|Sport,124222,24458.0,259.0,60000000.0,11000.0,7.4,23000.0
775,49.0,80.0,1000.0,Comedy|Family|Sci-Fi,10883,2151.0,73.0,65000000.0,417.0,4.9,448.0
776,161.0,69.0,310.0,Action|Crime|Thriller,42144,1352.0,213.0,60000000.0,219.0,6.1,690.0
783,105.0,11000.0,22000.0,Comedy|Crime,69319,22889.0,138.0,60000000.0,394.0,5.9,846.0
788,149.0,488.0,22000.0,Adventure|Comedy|Drama|Music,207287,36897.0,822.0,60000000.0,11000.0,7.9,15000.0
791,225.0,124.0,865.0,Action|Fantasy|Horror|Sci-Fi|Thriller,97089,1417.0,233.0,60000000.0,441.0,5.7,20000.0
793,172.0,545.0,722.0,Horror|Sci-Fi|Thriller,120416,2525.0,857.0,60000000.0,585.0,6.7,10000.0
797,123.0,23.0,11000.0,Action|Adventure|Drama|History|Romance|War,35565,12634.0,247.0,60000000.0,779.0,6.6,2000.0
799,100.0,394.0,889.0,Horror|Sci-Fi|Thriller,14596,1262.0,282.0,65000000.0,290.0,4.8,589.0
800,189.0,167.0,20000.0,Drama|Fantasy|Mystery|Romance,41288,22447.0,126.0,60000000.0,882.0,6.2,17000.0
801,212.0,91.0,5000.0,Fantasy|Horror|Mystery|Romance,107028,10247.0,457.0,60000000.0,2000.0,6.0,44000.0
802,127.0,48.0,973.0,Adventure|Comedy|Family|Romance|Sci-Fi,31640,1865.0,109.0,60000000.0,400.0,4.9,791.0
804,115.0,2000.0,11000.0,Comedy|Drama,35599,15275.0,195.0,55000000.0,1000.0,6.1,641.0
806,223.0,436.0,19000.0,Action|Crime|Fantasy|Thriller,53864,20881.0,290.0,60000000.0,961.0,4.8,2000.0
807,181.0,192.0,40000.0,Action|Comedy|Mystery|Romance,47320,42683.0,188.0,60000000.0,2000.0,5.5,12000.0
810,14.0,3.0,879.0,Action|Adventure|Fantasy,1212,1026.0,9.0,68005000.0,107.0,6.0,426.0
812,579.0,84.0,16000.0,Action|Adventure|Comedy|Romance|Sci-Fi,479047,18239.0,1058.0,58000000.0,805.0,8.1,117000.0
813,56.0,65.0,743.0,Comedy|Drama,16260,2367.0,88.0,60000000.0,730.0,4.9,296.0
814,490.0,16000.0,14000.0,Action|Biography|Drama|History|Thriller|War,325264,16277.0,916.0,58800000.0,962.0,7.3,112000.0
815,218.0,11.0,2000.0,Adventure|Comedy|Family|Fantasy|Horror,47968,5497.0,154.0,58000000.0,1000.0,6.4,35000.0
818,57.0,32.0,1000.0,Comedy|Family|Romance|Sci-Fi,15517,6299.0,85.0,60000000.0,891.0,3.6,500.0
819,84.0,10.0,13000.0,Action|Adventure|Thriller|War,92106,14574.0,171.0,63000000.0,1000.0,5.7,2000.0
823,246.0,189.0,1000.0,Comedy,159931,5081.0,281.0,58000000.0,847.0,6.3,22000.0
824,253.0,545.0,14000.0,Action|Adventure|Horror|Sci-Fi,131447,16098.0,410.0,60000000.0,1000.0,5.9,19000.0
827,117.0,138.0,18000.0,Drama|Mystery|Thriller,259519,45271.0,431.0,57000000.0,14000.0,7.5,11000.0
828,157.0,51.0,11000.0,Comedy,70681,16484.0,198.0,70000000.0,3000.0,5.6,12000.0
830,117.0,420.0,4000.0,Action|Comedy|Crime|Drama,38298,9814.0,147.0,58000000.0,3000.0,6.3,782.0
831,287.0,83.0,12000.0,Action|Fantasy|Thriller,87745,16121.0,331.0,57000000.0,1000.0,4.3,18000.0
841,57.0,293.0,851.0,Comedy|Romance|Sci-Fi,86556,3155.0,99.0,54000000.0,773.0,5.6,960.0
843,53.0,39.0,3000.0,Action|Adventure|Comedy|Family|Romance,56168,4518.0,103.0,55000000.0,562.0,5.4,5000.0
845,491.0,521.0,15000.0,Biography|Drama|Thriller,323353,16281.0,527.0,55000000.0,535.0,7.9,65000.0
848,292.0,845.0,18000.0,Action|Crime|Thriller,229574,37605.0,436.0,55000000.0,17000.0,7.2,56000.0
851,201.0,125.0,10000.0,Biography|Drama,338383,11036.0,611.0,55000000.0,617.0,8.0,32000.0
855,354.0,16000.0,926.0,Action,735784,3983.0,2105.0,30000000.0,890.0,8.1,13000.0
863,189.0,70.0,1000.0,Comedy|Family|Fantasy,67191,2820.0,108.0,55000000.0,549.0,6.0,14000.0
870,224.0,17.0,838.0,Animation|Comedy|Family|Fantasy,49207,3697.0,174.0,55000000.0,722.0,7.2,30000.0
871,265.0,82.0,622.0,Action|Comedy|Sci-Fi,104066,2488.0,207.0,68000000.0,591.0,5.7,15000.0
877,264.0,16000.0,11000.0,Crime|Drama|Mystery|Thriller,199056,12840.0,387.0,55000000.0,963.0,7.8,14000.0
878,47.0,99.0,18000.0,Action|Drama|Sci-Fi|Thriller,40346,31014.0,95.0,50000000.0,11000.0,5.6,1000.0
883,84.0,33.0,789.0,Drama|History|War,13215,1671.0,497.0,56000000.0,640.0,6.3,953.0
885,93.0,11.0,939.0,Comedy|Drama|Family|Fantasy,10417,3742.0,39.0,55000000.0,605.0,5.6,610.0
886,277.0,33.0,3000.0,Adventure|Comedy|Crime|Family|Musical,24285,6089.0,110.0,50000000.0,2000.0,6.4,10000.0
887,76.0,906.0,956.0,Action|Adventure|Comedy|Family|Sci-Fi,11148,2260.0,229.0,57000000.0,579.0,4.2,437.0
888,197.0,59.0,2000.0,Drama|Music|Musical|Romance,61680,4315.0,222.0,55000000.0,828.0,6.4,19000.0
891,66.0,13.0,13000.0,Crime|Horror|Mystery|Thriller,19706,15803.0,142.0,55000000.0,854.0,5.3,448.0
893,202.0,125.0,10000.0,Drama|Romance,232710,14727.0,599.0,55000000.0,3000.0,7.7,26000.0
894,279.0,394.0,13000.0,Action|Thriller,39247,25418.0,131.0,55000000.0,11000.0,5.7,10000.0
899,131.0,102.0,117.0,Comedy|Crime|Romance,41620,286.0,418.0,54000000.0,62.0,2.4,2000.0
903,209.0,1000.0,1000.0,Drama|Musical|Romance,224013,2601.0,2319.0,52500000.0,691.0,7.6,10000.0
904,98.0,17.0,12000.0,Crime|Mystery|Thriller,21283,13390.0,190.0,53000000.0,708.0,5.5,361.0
905,391.0,108.0,40000.0,Biography|Crime|Drama,115216,63769.0,289.0,53000000.0,19000.0,7.0,44000.0
907,216.0,473.0,18000.0,Crime|Drama|Thriller,217480,22517.0,429.0,50000000.0,1000.0,7.4,21000.0
909,78.0,438.0,852.0,Drama|History|Horror,6082,2397.0,207.0,55000000.0,637.0,5.9,853.0
910,106.0,161.0,21000.0,Drama|Romance|Sport,18310,26334.0,63.0,55000000.0,3000.0,5.9,672.0
911,194.0,14000.0,29000.0,Biography|Crime|Drama,525801,48153.0,667.0,52000000.0,15000.0,8.0,15000.0
914,238.0,58.0,14000.0,Comedy|Family|Musical|Romance,145974,26002.0,611.0,52000000.0,11000.0,6.3,10000.0
918,215.0,71.0,16000.0,Comedy|Fantasy,136680,28045.0,149.0,52000000.0,10000.0,6.4,13000.0
920,133.0,17000.0,22000.0,Biography|Crime|Drama,333542,24183.0,533.0,52000000.0,721.0,8.2,11000.0
922,127.0,13.0,961.0,Action|Comedy|Fantasy,42324,2422.0,180.0,52000000.0,691.0,5.5,846.0
924,98.0,176.0,677.0,Animation|Comedy|Family,21396,2055.0,155.0,51000000.0,560.0,5.6,605.0
926,299.0,129.0,21000.0,Adventure|Drama|Fantasy|Romance,220758,64040.0,919.0,50000000.0,17000.0,4.6,13000.0
928,413.0,53.0,13000.0,Romance|Sci-Fi|Thriller,200035,14607.0,407.0,50200000.0,963.0,7.1,36000.0
931,457.0,3000.0,15000.0,Comedy|Fantasy,471644,21773.0,623.0,50000000.0,3000.0,7.0,74000.0
932,156.0,274.0,625.0,Comedy|Drama|Romance,224671,1474.0,470.0,50000000.0,440.0,7.7,11000.0
934,272.0,285.0,11000.0,Comedy,131227,28176.0,346.0,50000000.0,8000.0,6.3,41000.0
936,539.0,14000.0,1000.0,Mystery|Sci-Fi|Thriller,287822,3388.0,849.0,50000000.0,560.0,7.1,37000.0
939,330.0,97.0,17000.0,Action|Comedy|Crime,258186,19428.0,322.0,50000000.0,920.0,7.1,24000.0
940,120.0,277.0,11000.0,Drama|Fantasy|Horror,239752,25697.0,406.0,60000000.0,10000.0,7.6,11000.0
942,177.0,43.0,12000.0,Action|Comedy|Crime,33354,14569.0,110.0,50000000.0,919.0,6.6,10000.0
944,145.0,51.0,8000.0,Comedy|Family,54010,10886.0,130.0,50000000.0,2000.0,6.1,13000.0
945,321.0,252.0,40000.0,Adventure|Comedy|Drama|Fantasy|Musical,101178,62837.0,779.0,50000000.0,11000.0,6.0,90000.0
951,143.0,9.0,14000.0,Comedy|Romance,58412,37967.0,242.0,50000000.0,11000.0,5.6,2000.0
953,310.0,43.0,33000.0,Comedy|Drama|Romance,375456,57426.0,292.0,50000000.0,15000.0,7.4,44000.0
954,116.0,12.0,13000.0,Animation|Comedy|Family|Fantasy,58961,13430.0,232.0,35000000.0,258.0,5.0,795.0
956,419.0,152.0,22000.0,Biography|Drama|Sport,283563,53094.0,312.0,50000000.0,18000.0,7.6,27000.0
958,359.0,174.0,14000.0,Action|Mystery|Thriller,200647,16967.0,384.0,50000000.0,664.0,7.0,24000.0
960,525.0,160.0,20000.0,Action|Drama|Thriller,791783,22417.0,2042.0,54000000.0,979.0,8.2,48000.0
961,165.0,71.0,154.0,Action|Adventure|Comedy,81444,428.0,192.0,50000000.0,131.0,6.2,955.0
963,87.0,5.0,8000.0,Adventure|Animation|Comedy|Family,12845,11124.0,118.0,50000000.0,2000.0,6.6,624.0
964,117.0,23.0,660.0,Adventure|Comedy|Family|Fantasy|Romance|Sport,36431,2177.0,168.0,50000000.0,651.0,4.7,1000.0
965,113.0,39.0,1000.0,Crime|Drama|Mystery|Thriller,40362,3341.0,248.0,50000000.0,912.0,6.3,970.0
966,349.0,75.0,10000.0,Action|Fantasy|Horror,159868,11946.0,304.0,50000000.0,520.0,6.1,45000.0
968,288.0,154.0,15000.0,Action|Adventure|Sci-Fi|Thriller,195043,15608.0,329.0,60000000.0,348.0,6.1,27000.0
971,156.0,34.0,17000.0,Adventure|Animation|Comedy|Family|Fantasy|Romance,45580,19513.0,102.0,50000000.0,995.0,7.3,18000.0
972,171.0,12.0,87000.0,Crime|Thriller,50170,101383.0,306.0,50000000.0,11000.0,5.8,773.0
973,76.0,16000.0,16000.0,Action|Crime|Drama|Thriller,39529,19139.0,142.0,50000000.0,1000.0,6.7,1000.0
975,157.0,21000.0,495.0,Drama|Mystery|Thriller,261069,1397.0,506.0,50000000.0,294.0,7.8,25000.0
978,291.0,22.0,3000.0,Comedy,172112,8398.0,181.0,50000000.0,1000.0,6.7,39000.0
979,68.0,473.0,18000.0,Action|Crime|Drama|Mystery|Thriller,107227,20152.0,279.0,50000000.0,822.0,7.3,3000.0
980,228.0,77.0,490.0,Action|Thriller,54101,1367.0,210.0,50000000.0,298.0,5.8,15000.0
981,36.0,644.0,437.0,Action|Comedy|Crime|Thriller,60293,1093.0,114.0,55000000.0,289.0,5.5,669.0
983,276.0,71.0,21000.0,Crime|Drama,136973,30183.0,275.0,50000000.0,3000.0,7.4,47000.0
987,124.0,73.0,18000.0,Crime|Drama|Romance|Thriller,45895,19739.0,157.0,50000000.0,886.0,6.5,1000.0
995,51.0,31.0,2000.0,Comedy|Crime|Drama|Thriller,34896,3016.0,118.0,40000000.0,472.0,4.3,877.0
997,315.0,16000.0,13000.0,Drama|Fantasy,80140,14344.0,323.0,50000000.0,563.0,6.5,16000.0
1000,209.0,73.0,879.0,Crime|Drama|Thriller,86374,1344.0,392.0,50000000.0,184.0,6.2,3000.0
1002,298.0,487.0,430.0,Action|Adventure|Romance|Sci-Fi|Thriller,92461,1300.0,347.0,40000000.0,329.0,5.9,43000.0
1004,146.0,16000.0,16000.0,Action|Crime|Drama|Mystery|Thriller,34356,18635.0,260.0,50000000.0,1000.0,6.4,705.0
1010,79.0,378.0,11000.0,Action|Biography|Drama|History|War,3077,12786.0,47.0,50000000.0,552.0,6.7,10000.0
1012,59.0,65.0,1000.0,Action|Comedy,19829,6171.0,94.0,40000000.0,923.0,5.4,779.0
1013,236.0,174.0,14000.0,Action|Crime|Drama|Thriller,76010,16992.0,205.0,50000000.0,988.0,6.6,15000.0
1017,208.0,234.0,20000.0,Adventure|Comedy|Fantasy,85237,45202.0,274.0,49900000.0,11000.0,5.6,18000.0
1019,59.0,333.0,972.0,Crime|Drama|Thriller,16562,2606.0,73.0,50000000.0,713.0,6.2,697.0
1021,34.0,596.0,10000.0,Drama|Romance,12037,15820.0,90.0,50000000.0,3000.0,5.1,943.0
1022,214.0,218.0,6000.0,Biography|Drama|Thriller,38513,10191.0,127.0,22000000.0,3000.0,6.8,9000.0
1025,50.0,607.0,2000.0,Crime|Drama|Thriller,9227,5461.0,70.0,50000000.0,979.0,5.1,422.0
1027,231.0,98.0,1000.0,Drama|Fantasy|Romance,67796,3580.0,258.0,60000000.0,852.0,6.2,14000.0
1030,75.0,5.0,11000.0,Comedy|Crime,15880,11972.0,93.0,50000000.0,387.0,4.9,288.0
1032,296.0,71.0,12000.0,Action|Fantasy|Thriller,81800,16481.0,211.0,50000000.0,2000.0,5.5,15000.0
1036,48.0,212.0,879.0,Action|Adventure|Comedy|Crime|Music|Mystery,14429,2795.0,113.0,40000000.0,560.0,6.3,2000.0
1041,371.0,662.0,20000.0,Action|Crime|Drama|Sci-Fi|Thriller,172965,23051.0,627.0,49000000.0,2000.0,6.9,67000.0
1044,32.0,42.0,598.0,Horror|Thriller,1263,2353.0,32.0,1500000.0,555.0,4.6,352.0
1045,150.0,737.0,2000.0,Action|Adventure|Comedy|Drama|War,137854,3743.0,560.0,48000000.0,490.0,7.1,3000.0
1046,172.0,79.0,27000.0,Crime|Drama|Thriller,40568,27666.0,185.0,50000000.0,254.0,6.4,18000.0
1053,222.0,118.0,14000.0,Action|Thriller,133436,16967.0,323.0,48000000.0,794.0,6.0,38000.0
1057,72.0,631.0,678.0,Action|Comedy|Crime|Music|Romance|Thriller,47819,2096.0,164.0,100000000.0,631.0,6.1,2000.0
1063,46.0,350.0,8000.0,Drama|Horror|Romance|Thriller,11913,8349.0,97.0,47000000.0,115.0,5.8,616.0
1065,142.0,148.0,8000.0,Comedy|Romance,47573,9176.0,343.0,48000000.0,973.0,5.7,881.0
1067,143.0,906.0,1000.0,Action|Adventure|Drama|Sci-Fi|Thriller,97838,6315.0,286.0,45000000.0,1000.0,7.6,3000.0
1069,65.0,380.0,18000.0,Action|Drama|Mystery|Thriller|War,40126,33233.0,107.0,46000000.0,13000.0,6.6,975.0
1072,10.0,92.0,1000.0,Drama|History|War,491,2704.0,16.0,48000000.0,623.0,2.7,115.0
